MSA,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
DENVER,2015Q1,"$337,374","$229,327","$108,047",32.0%,1.558,1.277
DETROIT,1984Q4,"$55,102","$52,347","$2,755",5.0%,0.359,0.001
DETROIT,1985Q1,"$55,945","$53,148","$2,797",5.0%,0.365,0.001
DETROIT,1985Q2,"$56,778","$53,939","$2,839",5.0%,0.370,0.001
DETROIT,1985Q3,"$57,996","$55,096","$2,900",5.0%,0.378,0.002
DETROIT,1985Q4,"$59,048","$56,095","$2,952",5.0%,0.385,0.002
DETROIT,1986Q1,"$59,916","$56,920","$2,996",5.0%,0.391,0.002
DETROIT,1986Q2,"$62,003","$58,903","$3,100",5.0%,0.404,0.004
DETROIT,1986Q3,"$65,082","$61,828","$3,254",5.0%,0.424,0.007
DETROIT,1986Q4,"$66,216","$62,905","$3,311",5.0%,0.432,0.008
DETROIT,1987Q1,"$67,789","$64,400","$3,389",5.0%,0.442,0.010
DETROIT,1987Q2,"$70,510","$66,984","$3,525",5.0%,0.460,0.017
DETROIT,1987Q3,"$72,654","$69,022","$3,633",5.0%,0.474,0.024
DETROIT,1987Q4,"$73,689","$69,941","$3,748",5.1%,0.481,0.027
DETROIT,1988Q1,"$74,274","$70,561","$3,714",5.0%,0.484,0.027
DETROIT,1988Q2,"$76,451","$72,628","$3,823",5.0%,0.499,0.038
DETROIT,1988Q3,"$77,975","$74,076","$3,899",5.0%,0.509,0.047
DETROIT,1988Q4,"$78,686","$74,752","$3,934",5.0%,0.513,0.048
DETROIT,1989Q1,"$79,361","$75,393","$3,968",5.0%,0.518,0.050
DETROIT,1989Q2,"$81,531","$77,455","$4,077",5.0%,0.532,0.071
DETROIT,1989Q3,"$83,267","$78,439","$4,828",5.8%,0.543,0.095
DETROIT,1989Q4,"$83,544","$78,703","$4,842",5.8%,0.545,0.096
DETROIT,1990Q1,"$84,678","$78,871","$5,807",6.9%,0.552,0.115
DETROIT,1990Q2,"$86,523","$79,062","$7,461",8.6%,0.564,0.147
DETROIT,1990Q3,"$87,035","$79,401","$7,634",8.8%,0.568,0.151
DETROIT,1990Q4,"$86,884","$80,017","$6,867",7.9%,0.567,0.136
DETROIT,1991Q1,"$87,084","$80,986","$6,098",7.0%,0.568,0.121
DETROIT,1991Q2,"$87,502","$82,164","$5,339",6.1%,0.571,0.106
DETROIT,1991Q3,"$88,489","$83,359","$5,131",5.8%,0.577,0.102
DETROIT,1991Q4,"$89,192","$84,377","$4,815",5.4%,0.582,0.095
DETROIT,1992Q1,"$89,561","$85,083","$4,478",5.0%,0.584,0.089
DETROIT,1992Q2,"$90,797","$85,654","$5,143",5.7%,0.592,0.104
DETROIT,1992Q3,"$91,321","$86,056","$5,265",5.8%,0.596,0.106
DETROIT,1992Q4,"$91,685","$86,524","$5,161",5.6%,0.598,0.104
DETROIT,1993Q1,"$92,188","$87,154","$5,034",5.5%,0.601,0.101
DETROIT,1993Q2,"$93,140","$87,875","$5,265",5.7%,0.607,0.106
DETROIT,1993Q3,"$94,506","$88,552","$5,954",6.3%,0.616,0.120
DETROIT,1993Q4,"$95,877","$89,057","$6,820",7.1%,0.625,0.137
DETROIT,1994Q1,"$96,839","$89,317","$7,522",7.8%,0.632,0.152
DETROIT,1994Q2,"$98,120","$89,488","$8,632",8.8%,0.640,0.174
DETROIT,1994Q3,"$99,770","$89,780","$9,990",10.0%,0.651,0.202
DETROIT,1994Q4,"$101,071","$90,400","$10,671",10.6%,0.659,0.216
DETROIT,1995Q1,"$104,949","$91,515","$13,434",12.8%,0.684,0.273
DETROIT,1995Q2,"$105,188","$92,868","$12,320",11.7%,0.686,0.250
DETROIT,1995Q3,"$106,783","$94,237","$12,547",11.7%,0.696,0.255
DETROIT,1995Q4,"$108,912","$95,365","$13,547",12.4%,0.710,0.276
DETROIT,1996Q1,"$110,881","$96,058","$14,823",13.4%,0.723,0.302
DETROIT,1996Q2,"$113,598","$96,420","$17,178",15.1%,0.741,0.351
DETROIT,1996Q3,"$115,970","$96,599","$19,372",16.7%,0.756,0.396
DETROIT,1996Q4,"$117,994","$96,749","$21,245",18.0%,0.770,0.435
DETROIT,1997Q1,"$119,056","$96,987","$22,069",18.5%,0.776,0.452
DETROIT,1997Q2,"$122,087","$97,357","$24,730",20.3%,0.796,0.507
DETROIT,1997Q3,"$124,041","$97,834","$26,206",21.1%,0.809,0.538
DETROIT,1997Q4,"$126,239","$98,410","$27,829",22.0%,0.823,0.572
DETROIT,1998Q1,"$128,208","$99,084","$29,124",22.7%,0.836,0.599
DETROIT,1998Q2,"$130,900","$99,782","$31,118",23.8%,0.854,0.641
DETROIT,1998Q3,"$133,058","$100,478","$32,580",24.5%,0.868,0.672
DETROIT,1998Q4,"$135,640","$101,130","$34,511",25.4%,0.885,0.712
DETROIT,1999Q1,"$139,060","$101,724","$37,335",26.8%,0.907,0.772
DETROIT,1999Q2,"$140,939","$102,269","$38,670",27.4%,0.919,0.800
DETROIT,1999Q3,"$144,488","$102,827","$41,661",28.8%,0.942,0.862
DETROIT,1999Q4,"$147,628","$103,452","$44,177",29.9%,0.963,0.914
DETROIT,2000Q1,"$150,739","$104,071","$46,668",31.0%,0.983,0.963
DETROIT,2000Q2,"$153,336","$104,928","$48,408",31.6%,1.000,1.000
DETROIT,2000Q3,"$155,958","$105,886","$50,072",32.1%,1.017,1.036
DETROIT,2000Q4,"$158,430","$106,916","$51,515",32.5%,1.033,1.068
DETROIT,2001Q1,"$160,948","$108,182","$52,766",32.8%,1.050,1.100
DETROIT,2001Q2,"$162,692","$109,251","$53,442",32.8%,1.061,1.117
DETROIT,2001Q3,"$164,955","$110,324","$54,632",33.1%,1.076,1.143
DETROIT,2001Q4,"$166,132","$111,416","$54,715",32.9%,1.083,1.145
DETROIT,2002Q1,"$167,473","$112,400","$55,073",32.9%,1.092,1.150
DETROIT,2002Q2,"$168,739","$113,473","$55,266",32.8%,1.100,1.154
DETROIT,2002Q3,"$171,166","$114,394","$56,772",33.2%,1.116,1.185
DETROIT,2002Q4,"$172,482","$115,043","$57,440",33.3%,1.125,1.200
DETROIT,2003Q1,"$173,081","$115,441","$57,639",33.3%,1.129,1.206
DETROIT,2003Q2,"$175,992","$115,752","$60,240",34.2%,1.148,1.261
DETROIT,2003Q3,"$176,336","$116,414","$59,921",34.0%,1.150,1.254
DETROIT,2003Q4,"$178,130","$117,813","$60,317",33.9%,1.162,1.262
DETROIT,2004Q1,"$179,815","$120,173","$59,642",33.2%,1.173,1.247
DETROIT,2004Q2,"$182,118","$123,230","$58,888",32.3%,1.188,1.231
DETROIT,2004Q3,"$181,944","$126,514","$55,430",30.5%,1.187,1.158
DETROIT,2004Q4,"$183,065","$129,572","$53,493",29.2%,1.194,1.117
DETROIT,2005Q1,"$185,423","$132,060","$53,363",28.8%,1.209,1.114
DETROIT,2005Q2,"$188,379","$134,063","$54,315",28.8%,1.229,1.133
DETROIT,2005Q3,"$186,729","$135,778","$50,950",27.3%,1.218,1.062
DETROIT,2005Q4,"$187,995","$137,394","$50,601",26.9%,1.226,1.054
DETROIT,2006Q1,"$190,428","$139,030","$51,397",27.0%,1.242,1.070
DETROIT,2006Q2,"$186,998","$140,639","$46,359",24.8%,1.220,0.964
DETROIT,2006Q3,"$181,869","$142,058","$39,811",21.9%,1.186,0.827
DETROIT,2006Q4,"$178,868","$143,135","$35,733",20.0%,1.167,0.742
DETROIT,2007Q1,"$176,754","$143,829","$32,925",18.6%,1.153,0.684
DETROIT,2007Q2,"$170,583","$144,369","$26,214",15.4%,1.112,0.544
DETROIT,2007Q3,"$164,158","$145,137","$19,021",11.6%,1.071,0.395
DETROIT,2007Q4,"$156,098","$146,498","$9,600",6.1%,1.018,0.199
DETROIT,2008Q1,"$147,982","$140,583","$7,399",5.0%,0.965,0.000
DETROIT,2008Q2,"$141,741","$134,654","$7,087",5.0%,0.924,0.000
DETROIT,2008Q3,"$134,833","$128,091","$6,742",5.0%,0.879,0.000
DETROIT,2008Q4,"$123,258","$117,095","$6,163",5.0%,0.804,0.000
DETROIT,2009Q1,"$112,750","$107,113","$5,638",5.0%,0.735,0.000
DETROIT,2009Q2,"$106,644","$101,312","$5,332",5.0%,0.695,0.000
DETROIT,2009Q3,"$104,460","$99,237","$5,223",5.0%,0.681,0.000
DETROIT,2009Q4,"$107,167","$98,921","$8,246",7.7%,0.699,0.000
DETROIT,2010Q1,"$106,554","$98,804","$7,750",7.3%,0.695,0.000
DETROIT,2010Q2,"$105,094","$98,983","$6,111",5.8%,0.685,0.000
DETROIT,2010Q3,"$103,493","$98,319","$5,175",5.0%,0.675,0.000
DETROIT,2010Q4,"$101,031","$95,979","$5,052",5.0%,0.659,0.000
DETROIT,2011Q1,"$101,908","$96,813","$5,095",5.0%,0.665,0.000
DETROIT,2011Q2,"$101,694","$96,609","$5,085",5.0%,0.663,0.000
DETROIT,2011Q3,"$106,778","$97,921","$8,857",8.3%,0.696,0.000
DETROIT,2011Q4,"$105,806","$98,967","$6,839",6.5%,0.690,0.000
DETROIT,2012Q1,"$106,155","$99,594","$6,561",6.2%,0.692,0.000
DETROIT,2012Q2,"$108,942","$99,919","$9,022",8.3%,0.710,0.000
DETROIT,2012Q3,"$114,879","$100,124","$14,754",12.8%,0.749,0.000
DETROIT,2012Q4,"$119,450","$100,392","$19,058",16.0%,0.779,0.000
DETROIT,2013Q1,"$124,170","$100,864","$23,306",18.8%,0.810,0.000
DETROIT,2013Q2,"$130,556","$101,519","$29,037",22.2%,0.851,0.000
DETROIT,2013Q3,"$134,224","$102,297","$31,927",23.8%,0.875,0.000
DETROIT,2013Q4,"$139,827","$103,136","$36,692",26.2%,0.912,0.000
DETROIT,2014Q1,"$143,516","$105,669","$37,847",26.4%,0.936,0.000
DETROIT,2014Q2,"$146,457","$105,439","$41,018",28.0%,0.955,0.000
DETROIT,2014Q3,"$142,983","$108,512","$34,470",24.1%,0.932,0.000
DETROIT,2014Q4,"$143,910","$110,636","$33,273",23.1%,0.939,0.000
DETROIT,2015Q1,"$148,725","$110,756","$37,969",25.5%,0.970,0.000
FORTWORTH,1984Q4,"$98,536","$54,244","$44,292",45.0%,0.807,0.848
FORTWORTH,1985Q1,"$98,842","$54,712","$44,130",44.6%,0.809,0.853
FORTWORTH,1985Q2,"$99,889","$55,375","$44,514",44.6%,0.818,0.867
FORTWORTH,1985Q3,"$101,141","$56,138","$45,003",44.5%,0.828,0.884
FORTWORTH,1985Q4,"$101,320","$56,858","$44,463",43.9%,0.830,0.880
FORTWORTH,1986Q1,"$100,914","$57,509","$43,406",43.0%,0.826,0.867
FORTWORTH,1986Q2,"$102,355","$57,959","$44,396",43.4%,0.838,0.893
FORTWORTH,1986Q3,"$101,755","$58,360","$43,396",42.6%,0.833,0.878
FORTWORTH,1986Q4,"$100,254","$58,793","$41,461",41.4%,0.821,0.843
FORTWORTH,1987Q1,"$100,084","$59,277","$40,807",40.8%,0.819,0.832
FORTWORTH,1987Q2,"$97,255","$59,868","$37,387",38.4%,0.796,0.766
FORTWORTH,1987Q3,"$96,486","$60,448","$36,038",37.4%,0.790,0.741
FORTWORTH,1987Q4,"$94,047","$60,930","$33,117",35.2%,0.770,0.683
FORTWORTH,1988Q1,"$93,123","$61,230","$31,893",34.2%,0.762,0.660
FORTWORTH,1988Q2,"$93,020","$61,475","$31,545",33.9%,0.762,0.655
FORTWORTH,1988Q3,"$91,319","$61,688","$29,630",32.4%,0.748,0.617
FORTWORTH,1988Q4,"$89,642","$61,934","$27,708",30.9%,0.734,0.579
FORTWORTH,1989Q1,"$89,024","$62,284","$26,740",30.0%,0.729,0.562
FORTWORTH,1989Q2,"$89,487","$62,676","$26,810",30.0%,0.733,0.565
FORTWORTH,1989Q3,"$90,572","$63,098","$27,473",30.3%,0.742,0.581
FORTWORTH,1989Q4,"$89,965","$63,509","$26,456",29.4%,0.737,0.562
FORTWORTH,1990Q1,"$89,429","$63,853","$25,575",28.6%,0.732,0.544
FORTWORTH,1990Q2,"$89,894","$64,193","$25,701",28.6%,0.736,0.549
FORTWORTH,1990Q3,"$90,329","$64,504","$25,825",28.6%,0.740,0.554
FORTWORTH,1990Q4,"$89,434","$64,784","$24,650",27.6%,0.732,0.531
FORTWORTH,1991Q1,"$90,004","$65,058","$24,945",27.7%,0.737,0.540
FORTWORTH,1991Q2,"$90,520","$65,306","$25,214",27.9%,0.741,0.548
FORTWORTH,1991Q3,"$90,201","$65,559","$24,642",27.3%,0.739,0.537
FORTWORTH,1991Q4,"$89,718","$65,836","$23,882",26.6%,0.735,0.523
FORTWORTH,1992Q1,"$90,605","$66,204","$24,401",26.9%,0.742,0.538
FORTWORTH,1992Q2,"$90,727","$66,546","$24,181",26.7%,0.743,0.535
FORTWORTH,1992Q3,"$91,383","$66,905","$24,478",26.8%,0.748,0.543
FORTWORTH,1992Q4,"$91,522","$67,272","$24,249",26.5%,0.749,0.538
FORTWORTH,1993Q1,"$91,012","$67,564","$23,448",25.8%,0.745,0.519
FORTWORTH,1993Q2,"$92,456","$67,970","$24,486",26.5%,0.757,0.543
FORTWORTH,1993Q3,"$93,252","$68,410","$24,842",26.6%,0.764,0.552
FORTWORTH,1993Q4,"$93,089","$68,877","$24,212",26.0%,0.762,0.540
FORTWORTH,1994Q1,"$93,277","$69,375","$23,902",25.6%,0.764,0.535
FORTWORTH,1994Q2,"$94,426","$69,889","$24,538",26.0%,0.773,0.551
FORTWORTH,1994Q3,"$95,034","$70,416","$24,619",25.9%,0.778,0.556
FORTWORTH,1994Q4,"$94,935","$70,945","$23,990",25.3%,0.777,0.544
FORTWORTH,1995Q1,"$94,926","$71,512","$23,414",24.7%,0.777,0.535
FORTWORTH,1995Q2,"$96,198","$72,033","$24,165",25.1%,0.788,0.555
FORTWORTH,1995Q3,"$97,202","$72,553","$24,649",25.4%,0.796,0.569
FORTWORTH,1995Q4,"$97,457","$73,072","$24,385",25.0%,0.798,0.566
FORTWORTH,1996Q1,"$97,917","$73,566","$24,351",24.9%,0.802,0.567
FORTWORTH,1996Q2,"$99,417","$74,086","$25,331",25.5%,0.814,0.592
FORTWORTH,1996Q3,"$100,231","$74,575","$25,656",25.6%,0.821,0.603
FORTWORTH,1996Q4,"$100,195","$75,001","$25,194",25.1%,0.820,0.596
FORTWORTH,1997Q1,"$100,627","$75,363","$25,264",25.1%,0.824,0.601
FORTWORTH,1997Q2,"$102,332","$75,708","$26,624",26.0%,0.838,0.637
FORTWORTH,1997Q3,"$103,325","$76,105","$27,219",26.3%,0.846,0.655
FORTWORTH,1997Q4,"$104,116","$76,625","$27,491",26.4%,0.852,0.666
FORTWORTH,1998Q1,"$105,263","$77,344","$27,919",26.5%,0.862,0.682
FORTWORTH,1998Q2,"$107,665","$78,161","$29,503",27.4%,0.882,0.725
FORTWORTH,1998Q3,"$109,563","$79,039","$30,525",27.9%,0.897,0.754
FORTWORTH,1998Q4,"$110,450","$79,907","$30,543",27.7%,0.904,0.759
FORTWORTH,1999Q1,"$111,701","$80,721","$30,980",27.7%,0.915,0.775
FORTWORTH,1999Q2,"$114,677","$81,435","$33,242",29.0%,0.939,0.836
FORTWORTH,1999Q3,"$116,613","$82,028","$34,584",29.7%,0.955,0.873
FORTWORTH,1999Q4,"$117,463","$82,470","$34,993",29.8%,0.962,0.888
FORTWORTH,2000Q1,"$119,407","$82,666","$36,742",30.8%,0.978,0.933
FORTWORTH,2000Q2,"$122,138","$82,958","$39,180",32.1%,1.000,1.000
FORTWORTH,2000Q3,"$123,971","$83,368","$40,603",32.8%,1.015,1.042
FORTWORTH,2000Q4,"$125,183","$84,019","$41,164",32.9%,1.025,1.063
FORTWORTH,2001Q1,"$126,730","$85,159","$41,571",32.8%,1.038,1.086
FORTWORTH,2001Q2,"$129,438","$86,273","$43,165",33.3%,1.060,1.134
FORTWORTH,2001Q3,"$130,692","$87,361","$43,332",33.2%,1.070,1.144
FORTWORTH,2001Q4,"$130,691","$88,252","$42,438",32.5%,1.070,1.126
FORTWORTH,2002Q1,"$131,546","$88,733","$42,813",32.5%,1.077,1.137
FORTWORTH,2002Q2,"$134,244","$89,098","$45,146",33.6%,1.099,1.203
FORTWORTH,2002Q3,"$135,630","$89,337","$46,293",34.1%,1.110,1.238
FORTWORTH,2002Q4,"$135,499","$89,534","$45,965",33.9%,1.109,1.233
FORTWORTH,2003Q1,"$135,317","$89,826","$45,490",33.6%,1.108,1.225
FORTWORTH,2003Q2,"$137,066","$90,314","$46,751",34.1%,1.122,1.264
FORTWORTH,2003Q3,"$137,902","$91,193","$46,709",33.9%,1.129,1.267
FORTWORTH,2003Q4,"$137,413","$92,632","$44,781",32.6%,1.125,1.218
FORTWORTH,2004Q1,"$137,479","$94,694","$42,785",31.1%,1.126,1.166
FORTWORTH,2004Q2,"$140,133","$97,249","$42,884",30.6%,1.147,1.172
FORTWORTH,2004Q3,"$141,347","$99,952","$41,394",29.3%,1.157,1.134
FORTWORTH,2004Q4,"$140,624","$102,493","$38,131",27.1%,1.151,1.048
FORTWORTH,2005Q1,"$140,859","$104,627","$36,232",25.7%,1.153,0.999
FORTWORTH,2005Q2,"$144,336","$106,513","$37,823",26.2%,1.182,1.046
FORTWORTH,2005Q3,"$145,946","$108,279","$37,667",25.8%,1.195,1.046
FORTWORTH,2005Q4,"$146,254","$110,085","$36,169",24.7%,1.197,1.009
FORTWORTH,2006Q1,"$146,770","$112,070","$34,700",23.6%,1.202,0.974
FORTWORTH,2006Q2,"$149,741","$114,013","$35,728",23.9%,1.226,1.007
FORTWORTH,2006Q3,"$151,398","$115,730","$35,669",23.6%,1.240,1.010
FORTWORTH,2006Q4,"$150,511","$116,995","$33,516",22.3%,1.232,0.953
FORTWORTH,2007Q1,"$151,376","$117,743","$33,633",22.2%,1.239,0.962
FORTWORTH,2007Q2,"$154,544","$118,292","$36,252",23.5%,1.265,1.041
FORTWORTH,2007Q3,"$154,388","$119,100","$35,288",22.9%,1.264,1.017
FORTWORTH,2007Q4,"$151,885","$120,620","$31,264",20.6%,1.244,0.905
FORTWORTH,2008Q1,"$150,336","$123,130","$27,206",18.1%,1.231,0.789
FORTWORTH,2008Q2,"$152,061","$126,180","$25,881",17.0%,1.245,0.753
FORTWORTH,2008Q3,"$152,863","$129,094","$23,769",15.5%,1.252,0.694
FORTWORTH,2008Q4,"$149,741","$131,192","$18,550",12.4%,1.226,0.543
FORTWORTH,2009Q1,"$147,332","$132,019","$15,313",10.4%,1.206,0.449
FORTWORTH,2009Q2,"$149,954","$131,906","$18,048",12.0%,1.228,0.530
FORTWORTH,2009Q3,"$150,924","$131,362","$19,562",13.0%,1.236,0.576
FORTWORTH,2009Q4,"$149,900","$130,896","$19,004",12.7%,1.227,0.560
FORTWORTH,2010Q1,"$149,217","$130,894","$18,322",12.3%,1.222,0.540
FORTWORTH,2010Q2,"$151,457","$131,457","$20,000",13.2%,1.240,0.591
FORTWORTH,2010Q3,"$149,612","$132,453","$17,159",11.5%,1.225,0.508
FORTWORTH,2010Q4,"$145,383","$133,785","$11,597",8.0%,1.190,0.344
FORTWORTH,2011Q1,"$144,365","$135,366","$8,999",6.2%,1.182,0.267
FORTWORTH,2011Q2,"$146,165","$137,005","$9,160",6.3%,1.197,0.273
FORTWORTH,2011Q3,"$146,023","$138,485","$7,539",5.2%,1.196,0.224
FORTWORTH,2011Q4,"$144,634","$137,402","$7,232",5.0%,1.184,0.150
FORTWORTH,2012Q1,"$145,957","$138,029","$7,927",5.4%,1.195,0.164
FORTWORTH,2012Q2,"$150,737","$138,403","$12,334",8.2%,1.234,0.256
FORTWORTH,2012Q3,"$153,154","$138,796","$14,358",9.4%,1.254,0.299
FORTWORTH,2012Q4,"$154,099","$139,487","$14,612",9.5%,1.262,0.305
FORTWORTH,2013Q1,"$155,901","$140,693","$15,209",9.8%,1.276,0.318
FORTWORTH,2013Q2,"$162,344","$142,360","$19,984",12.3%,1.329,0.419
FORTWORTH,2013Q3,"$166,711","$144,327","$22,384",13.4%,1.365,0.471
FORTWORTH,2013Q4,"$167,896","$146,435","$21,461",12.8%,1.375,0.453
FORTWORTH,2014Q1,"$170,242","$150,095","$20,147",11.8%,1.394,0.426
FORTWORTH,2014Q2,"$176,426","$149,862","$26,564",15.1%,1.444,0.564
FORTWORTH,2014Q3,"$180,634","$154,316","$26,318",14.6%,1.479,0.560
FORTWORTH,2014Q4,"$182,767","$157,416","$25,351",13.9%,1.496,0.541
FORTWORTH,2015Q1,"$186,307","$157,685","$28,623",15.4%,1.525,0.613
HARTFORD,1984Q4,"$107,677","$69,406","$38,271",35.5%,0.573,0.442
HARTFORD,1985Q1,"$111,303","$69,891","$41,412",37.2%,0.592,0.479
HARTFORD,1985Q2,"$115,838","$70,365","$45,473",39.3%,0.616,0.527
HARTFORD,1985Q3,"$119,978","$70,919","$49,059",40.9%,0.638,0.570
HARTFORD,1985Q4,"$123,968","$71,654","$52,315",42.2%,0.660,0.610
HARTFORD,1986Q1,"$127,659","$72,648","$55,011",43.1%,0.679,0.643
HARTFORD,1986Q2,"$134,900","$73,733","$61,167",45.3%,0.718,0.718
HARTFORD,1986Q3,"$144,575","$74,767","$69,808",48.3%,0.769,0.821
HARTFORD,1986Q4,"$154,066","$75,576","$78,490",50.9%,0.820,0.926
HARTFORD,1987Q1,"$162,128","$75,995","$86,134",53.1%,0.863,1.018
HARTFORD,1987Q2,"$175,662","$76,249","$99,413",56.6%,0.935,1.179
HARTFORD,1987Q3,"$189,455","$76,459","$112,996",59.6%,1.008,1.344
HARTFORD,1987Q4,"$196,898","$76,772","$120,126",61.0%,1.048,1.433
HARTFORD,1988Q1,"$201,427","$77,502","$123,925",61.5%,1.072,1.486
HARTFORD,1988Q2,"$208,344","$78,172","$130,172",62.5%,1.109,1.565
HARTFORD,1988Q3,"$209,583","$78,907","$130,677",62.4%,1.115,1.575
HARTFORD,1988Q4,"$207,315","$79,645","$127,670",61.6%,1.103,1.542
HARTFORD,1989Q1,"$205,961","$80,342","$125,619",61.0%,1.096,1.519
HARTFORD,1989Q2,"$205,442","$80,920","$124,521",60.6%,1.093,1.508
HARTFORD,1989Q3,"$203,612","$81,323","$122,289",60.1%,1.083,1.482
HARTFORD,1989Q4,"$203,335","$81,489","$121,846",59.9%,1.082,1.476
HARTFORD,1990Q1,"$200,286","$81,217","$119,070",59.4%,1.066,1.440
HARTFORD,1990Q2,"$196,102","$81,195","$114,907",58.6%,1.043,1.389
HARTFORD,1990Q3,"$193,926","$81,506","$112,420",58.0%,1.032,1.359
HARTFORD,1990Q4,"$188,845","$82,425","$106,420",56.4%,1.005,1.287
HARTFORD,1991Q1,"$185,991","$84,158","$101,834",54.8%,0.990,1.232
HARTFORD,1991Q2,"$183,120","$86,250","$96,870",52.9%,0.974,1.173
HARTFORD,1991Q3,"$180,647","$88,296","$92,351",51.1%,0.961,1.118
HARTFORD,1991Q4,"$178,238","$89,842","$88,396",49.6%,0.948,1.071
HARTFORD,1992Q1,"$177,798","$90,727","$87,071",49.0%,0.946,1.057
HARTFORD,1992Q2,"$174,655","$90,891","$83,764",48.0%,0.929,1.016
HARTFORD,1992Q3,"$172,836","$90,922","$81,915",47.4%,0.920,0.993
HARTFORD,1992Q4,"$172,376","$91,260","$81,116",47.1%,0.917,0.981
HARTFORD,1993Q1,"$166,762","$92,008","$74,754",44.8%,0.887,0.900
HARTFORD,1993Q2,"$164,144","$93,450","$70,694",43.1%,0.873,0.849
HARTFORD,1993Q3,"$163,679","$95,007","$68,672",42.0%,0.871,0.823
HARTFORD,1993Q4,"$161,196","$96,321","$64,874",40.2%,0.858,0.777
HARTFORD,1994Q1,"$158,650","$97,131","$61,519",38.8%,0.844,0.736
HARTFORD,1994Q2,"$160,944","$97,501","$63,443",39.4%,0.856,0.759
HARTFORD,1994Q3,"$163,239","$97,623","$65,615",40.2%,0.869,0.786
HARTFORD,1994Q4,"$161,125","$97,676","$63,450",39.4%,0.857,0.760
HARTFORD,1995Q1,"$160,274","$97,905","$62,369",38.9%,0.853,0.749
HARTFORD,1995Q2,"$159,973","$98,116","$61,857",38.7%,0.851,0.744
HARTFORD,1995Q3,"$158,805","$98,412","$60,392",38.0%,0.845,0.727
HARTFORD,1995Q4,"$157,179","$98,801","$58,378",37.1%,0.836,0.703
HARTFORD,1996Q1,"$155,582","$99,220","$56,362",36.2%,0.828,0.678
HARTFORD,1996Q2,"$158,446","$99,735","$58,712",37.1%,0.843,0.707
HARTFORD,1996Q3,"$159,319","$100,208","$59,111",37.1%,0.848,0.712
HARTFORD,1996Q4,"$156,575","$100,553","$56,023",35.8%,0.833,0.675
HARTFORD,1997Q1,"$155,302","$100,707","$54,595",35.2%,0.826,0.659
HARTFORD,1997Q2,"$158,360","$100,770","$57,590",36.4%,0.843,0.696
HARTFORD,1997Q3,"$159,687","$100,824","$58,863",36.9%,0.850,0.712
HARTFORD,1997Q4,"$158,498","$100,961","$57,537",36.3%,0.843,0.697
HARTFORD,1998Q1,"$157,695","$101,304","$56,391",35.8%,0.839,0.686
HARTFORD,1998Q2,"$161,598","$101,699","$59,899",37.1%,0.860,0.730
HARTFORD,1998Q3,"$165,598","$102,126","$63,472",38.3%,0.881,0.775
HARTFORD,1998Q4,"$166,109","$102,508","$63,601",38.3%,0.884,0.778
HARTFORD,1999Q1,"$167,290","$102,822","$64,468",38.5%,0.890,0.790
HARTFORD,1999Q2,"$172,380","$103,149","$69,231",40.2%,0.917,0.849
HARTFORD,1999Q3,"$177,890","$103,625","$74,265",41.7%,0.947,0.913
HARTFORD,1999Q4,"$179,619","$104,374","$75,245",41.9%,0.956,0.926
HARTFORD,2000Q1,"$181,961","$105,327","$76,635",42.1%,0.968,0.942
HARTFORD,2000Q2,"$187,939","$106,717","$81,222",43.2%,1.000,1.000
HARTFORD,2000Q3,"$192,958","$108,216","$84,742",43.9%,1.027,1.046
HARTFORD,2000Q4,"$193,774","$109,632","$84,142",43.4%,1.031,1.041
HARTFORD,2001Q1,"$195,251","$111,085","$84,166",43.1%,1.039,1.048
HARTFORD,2001Q2,"$200,744","$112,181","$88,563",44.1%,1.068,1.106
HARTFORD,2001Q3,"$206,616","$113,354","$93,261",45.1%,1.099,1.168
HARTFORD,2001Q4,"$208,426","$114,803","$93,623",44.9%,1.109,1.175
HARTFORD,2002Q1,"$211,124","$116,493","$94,632",44.8%,1.123,1.187
HARTFORD,2002Q2,"$220,344","$118,523","$101,821",46.2%,1.172,1.280
HARTFORD,2002Q3,"$228,674","$120,358","$108,316",47.4%,1.217,1.364
HARTFORD,2002Q4,"$231,554","$121,607","$109,947",47.5%,1.232,1.387
HARTFORD,2003Q1,"$232,878","$122,226","$110,652",47.5%,1.239,1.401
HARTFORD,2003Q2,"$240,596","$122,351","$118,245",49.1%,1.280,1.500
HARTFORD,2003Q3,"$248,347","$122,822","$125,526",50.5%,1.321,1.594
HARTFORD,2003Q4,"$250,447","$124,319","$126,127",50.4%,1.333,1.603
HARTFORD,2004Q1,"$252,475","$127,150","$125,325",49.6%,1.343,1.592
HARTFORD,2004Q2,"$263,267","$131,186","$132,081",50.2%,1.401,1.679
HARTFORD,2004Q3,"$272,624","$135,543","$137,081",50.3%,1.451,1.743
HARTFORD,2004Q4,"$274,496","$139,481","$135,016",49.2%,1.461,1.718
HARTFORD,2005Q1,"$278,284","$142,479","$135,805",48.8%,1.481,1.730
HARTFORD,2005Q2,"$288,079","$144,718","$143,361",49.8%,1.533,1.827
HARTFORD,2005Q3,"$297,001","$146,627","$150,374",50.6%,1.580,1.918
HARTFORD,2005Q4,"$297,714","$148,613","$149,102",50.1%,1.584,1.904
HARTFORD,2006Q1,"$297,081","$150,931","$146,150",49.2%,1.581,1.867
HARTFORD,2006Q2,"$303,856","$153,500","$150,356",49.5%,1.617,1.922
